contest,domain,problem,plan,initial_actions,initial_cost,variables,operators,a_variable,a_cluster,sd_flex,sd_time,bsd1_flex,bsd1_cost,bsd1_time,bd_flex,bd_time,t_bsd2_flex,t_bsd2_time,mr_props,mr_clauses,t_mr_flex,t_mr_time,mrr_props,mrr_clauses,t_mrr_flex,t_mrr_time
ipc2,freecell,instance-27,sas_plan.4,37,37,62,13359,0,0,0.058824,0.435993,0.058824,35,1.171928,0.114286,1.259926,0.114286,1.726848,1699,47999,0.106,0.875,72617,820410,0.114,1799.104
ipc2,freecell,instance-28,sas_plan.1,40,40,62,13333,0,0,0.109531,0.43599,0.109531,38,1.547926,0.109531,1.615925,0.109531,2.723417,1809,52093,0.125,0.931,93425,1012039,0.312,1799.953
ipc2,freecell,instance-29,sas_plan.1,54,54,62,13329,0,0,0.017345,0.491971,0.017345,52,3.639691,0.029412,4.210282,0.029412,5.724256,4237,154013,0.02,1.657, , , , 
ipc2,freecell,instance-29,sas_plan.2,53,53,62,13329,0,0,0.018824,0.483864,0.018824,51,3.587771,0.031373,4.119757,0.031373,5.619393,3827,144583,0.021,1.557, , , , 
ipc2,freecell,instance-29,sas_plan.3,46,46,62,13329,0,0,0.072939,0.463986,0.072939,44,2.711804,0.072939,2.847803,0.072939,5.083647,3085,94888,0.073,1.192,103908,1130642,0.152,1799.38
ipc2,freecell,instance-29,sas_plan.4,44,44,62,13329,0,0,0.045296,0.459923,0.045296,42,2.235719,0.045296,2.331709,0.045296,4.12748,2594,82095,0.045,1.105,99701,1085386,0.213,1799.984
ipc2,freecell,instance-29,sas_plan.5,39,39,62,13329,0,0,0.070571,0.443988,0.070571,37,1.515793,0.070571,1.571793,0.070571,2.647626,1970,56663,0.071,0.927,79225,882590,0.128,1799.343
ipc2,freecell,instance-3,sas_plan.1,10,10,22,3402,0,0,0.107143,0.115914,0.107143,8,0.115914,0.107143,0.115914,0.107143,0.122217,120,389,0.107,1.343,3639,44876,0.143,1.828
ipc2,freecell,instance-30,sas_plan.1,50,50,62,13358,0,0,0.046099,0.475961,0.046099,48,2.59184,0.059397,3.091825,0.059397,4.373228,3897,123056,0.052,1.309, , , , 
ipc2,freecell,instance-30,sas_plan.2,46,46,62,13358,0,0,0.086681,0.467953,0.086681,44,2.279875,0.128964,2.623873,0.128964,3.20713,2598,93057,0.087,1.149, , , , 
ipc2,freecell,instance-30,sas_plan.3,45,45,62,13358,0,0,0.089701,0.455954,0.089701,43,2.187838,0.128461,2.435832,0.128461,2.950906,2474,86994,0.09,1.065, , , , 
ipc2,freecell,instance-31,sas_plan.1,57,57,70,15361,0,0,0.051178,0.579975,0.051178,55,5.723622,0.059933,6.179598,0.059933,10.955755,4488,180445,0.056,1.591, , , , 
ipc2,freecell,instance-31,sas_plan.2,56,56,70,15361,0,0,0.057303,0.571985,0.057303,54,5.495823,0.062194,5.923821,0.062194,10.257977,4158,170376,0.059,1.396, , , , 
ipc2,freecell,instance-31,sas_plan.3,55,55,70,15361,0,0,0.034833,0.555966,0.034833,53,4.863549,0.044267,5.211549,0.044267,7.204108,3762,160383,0.036,1.369, , , , 
ipc2,freecell,instance-32,sas_plan.1,47,47,70,15334,0,0,0.108081,0.531667,0.108081,45,3.030938,0.115152,3.226884,0.115152,4.612117,2876,99963,0.117,1.214,124206,1378877,0.165,1799.308
ipc2,freecell,instance-32,sas_plan.2,46,46,70,15334,0,0,0.081395,0.523966,0.081395,44,2.90384,0.088795,3.079766,0.088795,4.410185,2700,93440,0.096,1.105,120610,1342669,0.19,1799.448
ipc2,freecell,instance-33,sas_plan.1,46,46,70,15333,0,0,0.098309,0.531989,0.098309,44,2.355924,0.098309,2.443842,0.098309,4.275717,2631,85730,0.098,1.157,123308,1368947,0.21,1799.569
ipc2,freecell,instance-33,sas_plan.2,45,45,70,15333,0,0,0.116279,0.523993,0.116279,43,2.299885,0.135105,2.451883,0.135105,3.643877,2523,80070,0.121,1.067, , , , 
ipc2,freecell,instance-33,sas_plan.3,44,44,70,15333,0,0,0.132404,0.515987,0.132404,42,2.231937,0.132404,2.315936,0.132404,4.023798,2417,74660,0.132,1.074,118716,1316221,0.203,1799.298
ipc2,freecell,instance-34,sas_plan.1,59,59,70,15335,0,0,0.026316,0.575991,0.026316,57,7.143561,0.045113,7.827538,0.045113,11.075418,4949,200791,0.032,1.657, , , , 
ipc2,freecell,instance-34,sas_plan.2,58,58,70,15335,0,0,0.025974,0.575516,0.025974,56,6.931212,0.042208,7.495201,0.042208,11.517925,4401,189235,0.026,1.451, , , , 
ipc2,freecell,instance-34,sas_plan.3,57,57,70,15335,0,0,0.024916,0.567924,0.024916,55,5.967587,0.028956,6.367585,0.028956,11.445035,4227,179438,0.026,1.502, , , , 
ipc2,freecell,instance-34,sas_plan.4,56,56,70,15335,0,0,0.035639,0.559988,0.035639,54,6.015701,0.040531,6.407698,0.040531,11.587744,4037,169909,0.036,1.534, , , , 
ipc2,freecell,instance-34,sas_plan.5,48,48,70,15335,0,0,0.018357,0.547869,0.018357,46,3.435237,0.018357,3.551159,0.018357,6.430562,3150,107140,0.018,1.118, , , , 
ipc2,freecell,instance-34,sas_plan.6,47,47,70,15335,0,0,0.020202,0.527985,0.020202,45,3.135852,0.020202,3.239851,0.020202,5.787773,3008,100468,0.02,1.165, , , , 
ipc2,freecell,instance-35,sas_plan.1,55,55,70,15364,0,0,0.055152,0.583952,0.055152,53,4.51176,0.079826,5.391715,0.079826,7.265525,4268,162300,0.055,1.342, , , , 
ipc2,freecell,instance-35,sas_plan.2,54,54,70,15364,0,0,0.067873,0.515984,0.067873,52,3.959797,0.087481,4.62773,0.087481,6.661003,4130,153605,0.068,1.377, , , , 
ipc2,freecell,instance-36,sas_plan.1,65,65,78,17367,0,0,0.046083,0.639959,0.046083,63,9.979492,0.059908,10.959444,0.059908,17.158938,5647,252208,0.061,1.831, , , , 
ipc2,freecell,instance-36,sas_plan.2,64,64,78,17367,0,0,0.021682,0.631991,0.021682,62,8.611744,0.032258,9.035736,0.032258,11.288388,5536,233468,0.022,1.817, , , , 
ipc2,freecell,instance-36,sas_plan.3,63,63,78,17367,0,0,0.020219,0.67187,0.020219,61,8.394239,0.031148,8.826162,0.031148,10.903198,5277,221974,0.02,1.789, , , , 
ipc2,freecell,instance-37,sas_plan.1,56,56,78,17309,0,0,0.089448,0.635988,0.089448,54,6.723827,0.116003,7.375801,0.116003,9.802533,3865,163533,0.092,1.33, , , , 
ipc2,freecell,instance-37,sas_plan.2,55,55,78,17309,0,0,0.091437,0.623889,0.091437,53,6.387761,0.119013,7.00374,0.119013,9.284535,3728,154738,0.094,1.386, , , , 
ipc2,freecell,instance-37,sas_plan.3,54,54,78,17309,0,0,0.090498,0.623971,0.090498,52,5.663785,0.133484,6.019588,0.133484,6.754842,3467,145782,0.094,1.362, , , , 
ipc2,freecell,instance-37,sas_plan.4,50,50,78,17309,0,0,0.074468,0.595989,0.074468,48,4.591852,0.087766,4.807845,0.087766,6.297029,3125,111227,0.075,1.211, , , , 
ipc2,freecell,instance-37,sas_plan.5,49,49,78,17309,0,0,0.079556,0.591982,0.079556,47,3.611783,0.079556,3.72372,0.079556,6.727566,3056,113196,0.08,1.282, , , , 
ipc2,freecell,instance-38,sas_plan.1,57,57,78,17339,0,0,0.061279,0.639915,0.061279,55,6.152731,0.061279,6.364729,0.061279,11.860594,4133,173148,0.076,1.437, , , , 
ipc2,freecell,instance-38,sas_plan.2,56,56,78,17339,0,0,0.063592,0.635997,0.063592,54,5.828402,0.120196,6.559791,0.120196,8.702064,3956,163878,0.064,1.436, , , , 
ipc2,freecell,instance-38,sas_plan.3,55,55,78,17339,0,0,0.075472,0.631964,0.075472,53,5.463712,0.148041,6.275676,0.148041,8.217964,3691,154595,0.075,1.364, , , , 
ipc2,freecell,instance-39,sas_plan.1,65,65,78,17339,0,0,0.024578,0.635985,0.024578,63,9.263658,0.024578,9.615652,0.024578,18.551168,5561,259522,0.032,1.71, , , , 
ipc2,freecell,instance-4,sas_plan.1,10,10,22,3402,0,0,0.285714,0.114445,0.285714,8,0.117318,0.285714,0.117318,0.285714,0.121318,117,365,0.286,1.095,3839,46379,0.321,2.911
ipc2,freecell,instance-40,sas_plan.1,73,73,78,17368,0,0,0.053924,0.75583,0.053924,71,14.848986,0.078471,17.296426,0.078471,24.139654,8116,384000,0.084,4.827, , , , 
ipc2,freecell,instance-40,sas_plan.2,70,70,78,17368,0,0,0.067164,0.727982,0.067164,68,15.063384,0.073749,17.091341,0.073749,22.39716,7308,337843,0.069,2.562, , , , 
ipc2,freecell,instance-40,sas_plan.3,69,69,78,17368,0,0,0.068295,0.715958,0.068295,67,14.015457,0.074175,15.603394,0.074175,20.680319,7156,323714,0.07,2.394, , , , 
ipc2,freecell,instance-40,sas_plan.4,64,64,78,17368,0,0,0.047594,0.691991,0.047594,62,10.155861,0.047594,10.619858,0.047594,20.107694,6131,257922,0.048,2.052, , , , 
ipc2,freecell,instance-40,sas_plan.5,59,59,78,17368,0,0,0.045739,0.639891,0.045739,57,8.471555,0.06015,9.363532,0.06015,13.120603,4305,198376,0.046,1.459, , , , 
ipc2,freecell,instance-40,sas_plan.6,58,58,78,17368,0,0,0.044805,0.643845,0.044805,56,8.00754,0.047403,8.499515,0.047403,13.163493,4035,187876,0.045,1.533, , , , 
ipc2,freecell,instance-40,sas_plan.7,57,57,78,17368,0,0,0.028956,0.631973,0.028956,55,6.191779,0.03165,6.619764,0.03165,10.351293,4014,172694,0.029,1.407, , , , 
ipc2,freecell,instance-5,sas_plan.1,11,11,22,3401,0,0,0.194444,0.115994,0.194444,9,0.115994,0.194444,0.119994,0.194444,0.123999,143,523,0.194,1.059,3965,48756,0.278,2.469
ipc2,freecell,instance-6,sas_plan.1,16,16,30,5371,0,0,0.076923,0.176562,0.076923,14,0.191754,0.076923,0.195754,0.076923,0.215673,338,3030,0.077,1.119,8651,101116,0.231,225.727
ipc2,freecell,instance-7,sas_plan.1,15,15,30,5346,0,0,0.179487,0.175876,0.179487,13,0.187869,0.179487,0.187869,0.179487,0.200712,224,961,0.179,1.098,8455,97457,0.282,364.498
ipc2,freecell,instance-8,sas_plan.1,15,15,30,5346,0,0,0.089744,0.184005,0.089744,13,0.196004,0.089744,0.200006,0.089744,0.211987,261,1689,0.09,1.232,8455,97457,0.218,1799.256
ipc2,freecell,instance-8,sas_plan.2,14,14,30,5346,0,0,0.045455,0.179959,0.045455,12,0.18796,0.045455,0.19196,0.045455,0.203901,202,785,0.045,1.163,8317,94560,0.091,1245.759
ipc2,freecell,instance-9,sas_plan.1,14,14,30,5377,0,0,0.363636,0.179976,0.363636,12,0.187753,0.363636,0.191737,0.363636,0.199738,181,598,0.364,1.151,8317,94560,0.379,1799.136
ipc2,logistics,instance-1,sas_plan.1,22,22,7,56,3,1,0.347368,0.00622,0.347368,20,0.038218,0.347368,0.04987,0.347368,0.085793,508,9513,0.347,0.542,2909,27891,0.347,1799.624
ipc2,logistics,instance-10,sas_plan.1,26,26,9,80,3,1,0.322464,0.007939,0.322464,24,0.067426,0.322464,0.086547,0.322464,0.14264,720,15973,0.322,0.581,4187,42194,0.322,1799.738
ipc2,logistics,instance-11,sas_plan.1,40,40,11,140,4,2,0.355619,0.027927,0.355619,38,0.283742,0.485064,0.431706,0.485064,0.759318,1722,60062,0.366,0.906,11937,143658,0.394,1799.264
ipc2,logistics,instance-11,sas_plan.2,39,39,11,140,4,2,0.357357,0.023985,0.357357,37,0.267905,0.357357,0.347902,0.357357,0.595791,1596,55436,0.357,0.819,11642,137263,0.369,1799.16
ipc2,logistics,instance-11,sas_plan.3,38,38,11,140,4,2,0.304762,0.023977,0.304762,36,0.24793,0.304762,0.30393,0.304762,0.531898,1498,51134,0.305,0.736,11398,131482,0.305,1799.029
ipc2,logistics,instance-12,sas_plan.1,46,46,11,140,4,2,0.310782,0.043098,0.310782,44,0.558285,0.310782,0.686285,0.310782,1.205877,2208,91800,0.322,0.886,17720,214934,0.371,1799.442
ipc2,logistics,instance-13,sas_plan.1,34,34,12,158,4,2,0.387097,0.019744,0.387097,32,0.183571,0.387097,0.247571,0.387097,0.46035,1189,34315,0.387,0.656,8857,99620,0.413,1799.012
ipc2,logistics,instance-13,sas_plan.2,33,33,12,158,4,2,0.4,0.015897,0.4,31,0.171166,0.4,0.204624,0.4,0.3584,1100,31185,0.4,0.651,8663,95325,0.4,1799.025
ipc2,logistics,instance-14,sas_plan.1,46,46,12,158,4,2,0.344609,0.043174,0.344609,44,0.570262,0.344609,0.678267,0.344609,1.207891,2190,91739,0.345,0.91,20042,229958,0.345,1799.456
ipc2,logistics,instance-15,sas_plan.1,40,40,13,176,4,2,0.364154,0.028,0.364154,38,0.339892,0.374111,0.535892,0.374111,0.909989,1700,59974,0.383,0.86,13571,157349,0.432,1799.131
ipc2,logistics,instance-15,sas_plan.2,38,38,13,176,4,2,0.339683,0.023982,0.339683,36,0.295876,0.34127,0.379879,0.34127,0.692585,1500,51140,0.34,0.749,12466,139535,0.379,1799.127
ipc2,logistics,instance-16,sas_plan.1,32,32,13,176,4,2,0.390805,0.017924,0.390805,30,0.157322,0.390805,0.185307,0.390805,0.330698,1028,28298,0.391,0.65,8772,93370,0.391,1799.996
ipc2,logistics,instance-17,sas_plan.1,50,50,15,262,5,2,0.403369,0.055299,0.403369,48,0.591114,0.484043,0.979101,0.484043,1800,2586,113803,0.469,1.197, , , , 
ipc2,logistics,instance-17,sas_plan.2,49,49,15,262,5,2,0.39408,0.051948,0.39408,47,0.571848,0.40518,0.811849,0.40518,1.494233,2465,106849,0.424,1.043,23163,291401,0.487,1799.665
ipc2,logistics,instance-17,sas_plan.3,48,48,15,262,5,2,0.421256,0.050988,0.421256,46,0.486805,0.43285,0.674802,0.43285,1.279454,2343,100167,0.431,0.892,22821,282416,0.488,1799.76
ipc2,logistics,instance-17,sas_plan.4,47,47,15,262,5,2,0.430303,0.043997,0.430303,45,0.471873,0.430303,0.563873,0.430303,0.99575,2231,93793,0.43,0.907, , , , 
ipc2,logistics,instance-18,sas_plan.1,46,46,15,262,5,2,0.43129,0.042467,0.43129,44,0.506261,0.44926,0.65826,0.44926,1.215701,2220,91845,0.466,1.147,19157,240693,0.518,1799.586
ipc2,logistics,instance-18,sas_plan.2,45,45,15,262,5,2,0.433001,0.039999,0.433001,43,0.491808,0.433001,0.599766,0.433001,1.049172,2101,85797,0.433,1.046,18793,232260,0.514,1799.434
ipc2,logistics,instance-18,sas_plan.3,44,44,15,262,5,2,0.447154,0.038215,0.447154,42,0.470071,0.447154,0.546067,0.447154,0.967846,1995,80055,0.447,0.815,18486,224528,0.483,1799.447
ipc2,logistics,instance-2,sas_plan.1,21,21,7,56,3,1,0.397661,0.003676,0.397661,19,0.023675,0.397661,0.031613,0.397661,0.051601,445,7479,0.398,0.528,2317,22603,0.398,36.569
ipc2,logistics,instance-20,sas_plan.1,66,66,16,286,5,2,0.354663,0.12393,0.354663,64,1.815328,0.364583,2.514651,0.366615,4.675684,4543,267700,0.363,8.343, , , , 
ipc2,logistics,instance-20,sas_plan.2,65,65,16,286,5,2,0.361495,0.115975,0.361495,63,1.735744,0.371224,2.503654,0.371224,4.048009,4372,255318,0.418,3.694, , , , 
ipc2,logistics,instance-20,sas_plan.3,64,64,16,286,5,2,0.320465,0.110772,0.320465,62,1.52241,0.3633,2.07035,0.3633,3.51034,4200,243314,0.396,4.003, , , , 
ipc2,logistics,instance-20,sas_plan.4,63,63,16,286,5,2,0.332787,0.107999,0.332787,61,1.525663,0.336066,1.937366,0.336066,3.166719,4047,231738,0.341,1.805, , , , 
ipc2,logistics,instance-21,sas_plan.1,47,47,17,310,5,2,0.372727,0.047522,0.372727,45,0.5954,0.447475,0.915384,0.447475,1800,2300,94043,0.458,1.053,20592,257030,0.51,1799.691
ipc2,logistics,instance-21,sas_plan.2,46,46,17,310,5,2,0.346723,0.043865,0.346723,44,0.547237,0.375264,0.699237,0.375264,1.265753,2179,87901,0.366,0.924,20165,247845,0.505,1799.642
ipc2,logistics,instance-21,sas_plan.3,45,45,17,310,5,2,0.394241,0.038412,0.394241,43,0.454278,0.418605,0.599155,0.418605,1.13194,2052,81993,0.416,0.885,19801,239412,0.505,1799.442
ipc2,logistics,instance-21,sas_plan.4,44,44,17,310,5,2,0.420441,0.035955,0.420441,42,0.427255,0.420441,0.499205,0.420441,0.894752,1951,76435,0.42,0.881,19494,231680,0.42,1799.504
ipc2,logistics,instance-22,sas_plan.1,76,76,17,310,5,2,0.409848,0.178959,0.409848,74,3.146642,0.487597,5.170612,0.487597,9.842896,6266,424229,0.47,343.095, , , , 
ipc2,logistics,instance-22,sas_plan.2,74,74,17,310,5,2,0.40493,0.163531,0.40493,72,2.886807,0.472222,4.462752,0.472222,8.989942,5832,390867,0.455,27.87, , , , 
ipc2,logistics,instance-23,sas_plan.1,83,83,20,572,7,2,0.584568,0.231917,0.584568,81,2.391422,0.595988,4.171268,0.595988,7.174147,7029,539510,0.599,3.381, , , , 
ipc2,logistics,instance-23,sas_plan.2,82,82,20,572,7,2,0.578797,0.21994,0.578797,80,2.406801,0.590506,4.11073,0.590506,7.022726,6852,519854,0.594,3.668, , , , 
ipc2,logistics,instance-24,sas_plan.1,68,68,20,572,7,2,0.542191,0.131965,0.542191,66,1.319287,0.542191,1.588804,0.542191,2.784443,4747,301720,0.542,1.526, , , , 
ipc2,logistics,instance-25,sas_plan.1,64,64,21,612,7,2,0.625595,0.113891,0.625595,62,0.933191,0.6367,1.349601,0.6367,2.35457,4028,227901,0.627,1.425, , , , 
ipc2,logistics,instance-25,sas_plan.2,63,63,21,612,7,2,0.637705,0.111955,0.637705,61,0.835391,0.637705,1.119349,0.637705,1.854973,3979,231509,0.638,1.305, , , , 
ipc2,logistics,instance-26,sas_plan.1,85,85,21,612,7,2,0.594182,0.227878,0.594182,83,2.59134,0.63826,5.399099,0.63826,9.427998,7535,580819,0.636,1799.591, , , , 
ipc2,logistics,instance-26,sas_plan.2,84,84,21,612,7,2,0.548329,0.230216,0.548329,82,3.065289,0.608552,5.569147,0.608552,10.046103,7302,546843,0.583,1799.487, , , , 
ipc2,logistics,instance-27,sas_plan.1,86,86,22,652,7,2,0.650029,0.23192,0.650029,84,2.143378,0.670109,5.203257,0.670109,8.498408,7298,559522,0.662,5.38, , , , 
ipc2,logistics,instance-27,sas_plan.2,85,85,22,652,7,2,0.650602,0.22395,0.650602,83,2.063304,0.665883,3.563098,0.665883,6.50677,7261,566354,0.659,4.575, , , , 
ipc2,logistics,instance-28,sas_plan.1,71,71,22,652,7,2,0.594203,0.139993,0.594203,69,1.342927,0.610827,2.210917,0.610827,4.505411,5074,324976,0.618,2.263, , , , 
ipc2,logistics,instance-29,sas_plan.1,29,29,14,362,8,2,0.282051,0.012188,0.282051,27,0.067391,0.307692,0.111379,0.307692,0.202115,890,22347,0.291,0.654,5670,79118,0.598,1799.861
ipc2,logistics,instance-29,sas_plan.2,28,28,14,362,8,2,0.295385,0.012,0.295385,26,0.067573,0.295385,0.08756,0.295385,0.147374,814,20003,0.295,0.633,5395,74750,0.388,1799.846
ipc2,logistics,instance-3,sas_plan.1,17,17,7,56,3,1,0.27619,0.001373,0.27619,15,0.013375,0.27619,0.021376,0.27619,0.033374,310,4295,0.276,0.513,1458,13507,0.276,1.103
ipc2,logistics,instance-30,sas_plan.1,35,35,19,982,14,2,0.748106,0.019529,0.748106,33,0.075085,0.748106,0.107047,0.748106,0.162637,1125,31382,0.748,0.696,9891,190753,0.828,1799.134
ipc2,logistics,instance-31,sas_plan.1,58,58,25,2186,18,2,0.788961,0.079976,0.792593,55,0.494352,0.792593,0.624106,0.792593,0.848526,3034,143984,0.789,1.227, , , , 
ipc2,logistics,instance-31,sas_plan.2,57,57,25,2186,18,2,0.666667,0.083458,0.666667,55,0.42636,0.666667,0.55836,0.666667,0.901184,2927,135919,0.667,1.034, , , , 
ipc2,logistics,instance-31,sas_plan.3,56,56,25,2186,18,2,0.654088,0.079881,0.654088,54,0.41407,0.654088,0.534069,0.654088,0.864925,2876,133463,0.654,1.067, , , , 
ipc2,logistics,instance-32,sas_plan.1,67,67,35,3256,28,2,0.778365,0.127987,0.778365,65,0.544448,0.789423,1.65804,0.789423,4.173225,4310,248192,0.78,1.599, , , , 
ipc2,logistics,instance-32,sas_plan.2,65,65,35,3256,28,2,0.767537,0.124,0.767537,63,0.513396,0.77829,1.345385,0.77829,3.190763,3977,217818,0.769,1.439, , , , 
ipc2,logistics,instance-32,sas_plan.3,63,63,35,3256,28,2,0.760656,0.111976,0.760656,61,0.474969,0.769945,0.981848,0.769945,2.220824,3698,196766,0.761,1.303, , , , 
ipc2,logistics,instance-32,sas_plan.4,62,62,35,3256,28,2,0.619774,0.111996,0.619774,60,0.614208,0.619774,0.782202,0.619774,1.276155,3320,161467,0.62,1.172, , , , 
ipc2,logistics,instance-33,sas_plan.1,95,95,24,842,8,2,0.519402,0.323964,0.519402,93,4.70518,0.523609,9.188176,0.523609,15.661395,9338,832427,0.575,140.43, , , , 
ipc2,logistics,instance-34,sas_plan.1,88,88,24,842,8,2,0.609029,0.256975,0.609029,86,2.280098,0.61368,4.124021,0.61368,8.841482,7760,630103,0.62,4.81, , , , 
ipc2,logistics,instance-35,sas_plan.1,105,105,25,890,8,2,0.584999,0.41197,0.584999,103,6.163146,0.621169,10.854908,0.621169,20.337472,11484,1127320,0.62,388.033, , , , 
ipc2,logistics,instance-35,sas_plan.2,102,102,25,890,8,2,0.429899,0.387864,0.429899,100,9.542636,0.51697,14.690883,0.51697,27.228634,10760,1012524,0.486,787.192, , , , 
